City,Airport,IATA Siglum,URL,Latitude,Longitude
Somalia,Mogadishu Aden Adde International Airport,MGQ/HCMM,https://www.flightradar24.com/data/airports/mgq,2.014444,45.304722
Northern Mariana Islands,Rota International Airport,ROP/PGRO,https://www.flightradar24.com/data/airports/rop,14.17435,145.241104
Northern Mariana Islands,Saipan International Airport,SPN/PGSN,https://www.flightradar24.com/data/airports/spn,15.119,145.729294
Reunion,Saint-Denis Roland Garros Airport,RUN/FMEE,https://www.flightradar24.com/data/airports/run,-20.889999,55.51638
Reunion,Saint-Pierre Pierrefonds Airport,ZSE/FMEP,https://www.flightradar24.com/data/airports/zse,-21.3216,55.425549
Turks And Caicos Islands,Grand Turk International Airport,GDT/MBJT,https://www.flightradar24.com/data/airports/gdt,21.44453,-71.142303
Turks And Caicos Islands,Providenciales International Airport,PLS/MBPV,https://www.flightradar24.com/data/airports/pls,21.773621,-72.2658
Turks And Caicos Islands,South Caicos Airport,XSC/MBSC,https://www.flightradar24.com/data/airports/xsc,21.51573,-71.528503
Japan,Akita Airport,AXT/RJSK,https://www.flightradar24.com/data/airports/axt,39.615551,140.218597
Japan,Amakusa Airport,AXJ/RJDA,https://www.flightradar24.com/data/airports/axj,32.483261,130.15564
Japan,Amami Airport,ASJ/RJKA,https://www.flightradar24.com/data/airports/asj,28.43063,129.712494
Japan,Aomori Airport,AOJ/RJSA,https://www.flightradar24.com/data/airports/aoj,40.734718,140.690796
Japan,Asahikawa Airport,AKJ/RJEC,https://www.flightradar24.com/data/airports/akj,43.67083,142.447495
Japan,Fukue Airport,FUJ/RJFE,https://www.flightradar24.com/data/airports/fuj,32.66626,128.832794
Japan,Fukuoka Airport,FUK/RJFF,https://www.flightradar24.com/data/airports/fuk,33.585941,130.450607
Japan,Hachijojima Airport,HAC/RJTH,https://www.flightradar24.com/data/airports/hac,33.115002,139.785797
Kyrgyzstan,Bishkek Manas International Airport,FRU/UCFM,https://www.flightradar24.com/data/airports/fru,43.061298,74.477547
Kyrgyzstan,Osh Airport,OSS/UCFO,https://www.flightradar24.com/data/airports/oss,40.608978,72.793259
Kyrgyzstan,Tamchy Issyk-Kul International Airport,IKU/UCFL,https://www.flightradar24.com/data/airports/iku,42.588055,76.713058
Japan,Hakodate Airport,HKD/RJCH,https://www.flightradar24.com/data/airports/hkd,41.77,140.821899
Japan,Hanamaki Airport,HNA/RJSI,https://www.flightradar24.com/data/airports/hna,39.428612,141.135193
Japan,Hiroshima Airport,HIJ/RJOA,https://www.flightradar24.com/data/airports/hij,34.436111,132.919403
Japan,Ishigaki New Airport,ISG/ROIG,https://www.flightradar24.com/data/airports/isg,24.396389,124.245003
Japan,Iwakuni Kintaikyo Airport,IWK/RJOI,https://www.flightradar24.com/data/airports/iwk,34.135277,132.23555
Japan,Izumo Airport,IZO/RJOC,https://www.flightradar24.com/data/airports/izo,35.413609,132.889893
Japan,Kagoshima Airport,KOJ/RJFK,https://www.flightradar24.com/data/airports/koj,31.803391,130.719406
Japan,Kikai Airport,KKX/RJKI,https://www.flightradar24.com/data/airports/kkx,28.321301,129.927994
Japan,Kitaakita Odate Noshiro Airport,ONJ/RJSR,https://www.flightradar24.com/data/airports/onj,40.196415,140.373825
Japan,Kitadaito Airport,KTD/RORK,https://www.flightradar24.com/data/airports/ktd,25.944719,131.326904
Japan,Kitakyushu Airport,KKJ/RJFR,https://www.flightradar24.com/data/airports/kkj,33.84594,131.034607
Japan,Kobe Airport,UKB/RJBE,https://www.flightradar24.com/data/airports/ukb,34.632771,135.223801
Japan,Komatsu Airport,KMQ/RJNK,https://www.flightradar24.com/data/airports/kmq,36.394611,136.406494
Japan,Kumamoto Airport,KMJ/RJFT,https://www.flightradar24.com/data/airports/kmj,32.837311,130.854996
Japan,Kumejima Airport,UEO/ROKJ,https://www.flightradar24.com/data/airports/ueo,26.363501,126.713799
Japan,Kushiro Airport,KUH/RJCK,https://www.flightradar24.com/data/airports/kuh,43.040958,144.192902
Japan,Masuda Hagi Iwami Airport,IWJ/RJOW,https://www.flightradar24.com/data/airports/iwj,34.676388,131.790283
Japan,Matsumoto Airport,MMJ/RJAF,https://www.flightradar24.com/data/airports/mmj,36.166752,137.922607
Japan,Matsuyama Airport,MYJ/RJOM,https://www.flightradar24.com/data/airports/myj,33.827221,132.699707
Japan,Memanbetsu Airport,MMB/RJCM,https://www.flightradar24.com/data/airports/mmb,43.8806,144.164001
Japan,Misawa Airport,MSJ/RJSM,https://www.flightradar24.com/data/airports/msj,40.70322,141.368301
Japan,Miyako Airport,MMY/ROMY,https://www.flightradar24.com/data/airports/mmy,24.782829,125.295097
Japan,Miyazaki Airport,KMI/RJFM,https://www.flightradar24.com/data/airports/kmi,31.87722,131.448593
Japan,Monbetsu Airport,MBE/RJEB,https://www.flightradar24.com/data/airports/mbe,44.303909,143.404007
Japan,Nagasaki Airport,NGS/RJFU,https://www.flightradar24.com/data/airports/ngs,32.916939,129.913605
Japan,Nagoya Chubu Centrair International Airport,NGO/RJGG,https://www.flightradar24.com/data/airports/ngo,34.85841,136.805405
Japan,Nagoya Komaki Airport,NKM/RJNA,https://www.flightradar24.com/data/airports/nkm,35.25,136.919998
Japan,Naha Airport,OKA/ROAH,https://www.flightradar24.com/data/airports/oka,26.19581,127.645798
Japan,Nakashibetsu Airport,SHB/RJCN,https://www.flightradar24.com/data/airports/shb,43.577499,144.960007
Japan,Nanki Shirahama Airport,SHM/RJBD,https://www.flightradar24.com/data/airports/shm,33.66222,135.364395
Japan,Kochi Airport,KCZ/RJOK,https://www.flightradar24.com/data/airports/kcz,33.546108,133.669403
Japan,Niigata Airport,KIJ/RJAN,https://www.flightradar24.com/data/airports/kij,37.955891,139.120697
Japan,Obihiro Tokachi Airport,OBO/RJCB,https://www.flightradar24.com/data/airports/obo,42.73333,143.217194
Japan,Oita Airport,OIT/RJFO,https://www.flightradar24.com/data/airports/oit,33.479439,131.737198
Japan,Okayama Airport,OKJ/RJOB,https://www.flightradar24.com/data/airports/okj,34.756939,133.855194
Japan,Oki Airport,OKI/RJNO,https://www.flightradar24.com/data/airports/oki,36.181122,133.324799
Japan,Okierabu Airport,OKE/RJKB,https://www.flightradar24.com/data/airports/oke,27.425501,128.701004
Japan,Omitama Ibaraki Airport,IBR/RJAH,https://www.flightradar24.com/data/airports/ibr,36.181667,140.414719
Japan,Osaka International Airport,ITM/RJOO,https://www.flightradar24.com/data/airports/itm,34.785519,135.438202
Japan,Osaka Kansai International Airport,KIX/RJBB,https://www.flightradar24.com/data/airports/kix,34.427299,135.244003
Japan,Oshima Airport,OIM/RJTO,https://www.flightradar24.com/data/airports/oim,34.782028,139.360306
Japan,Rishiri Airport,RIS/RJER,https://www.flightradar24.com/data/airports/ris,45.242001,141.186401
Japan,Saga Airport,HSG/RJFS,https://www.flightradar24.com/data/airports/hsg,33.153828,130.30278
Japan,Sakata Shonai Airport,SYO/RJSY,https://www.flightradar24.com/data/airports/syo,38.809444,139.790558
Japan,Sapporo Okadama Airport,OKD/RJCO,https://www.flightradar24.com/data/airports/okd,43.1143,141.383102
Japan,Sapporo New Chitose Airport,CTS/RJCC,https://www.flightradar24.com/data/airports/cts,42.7752,141.6922
Japan,Sendai Airport,SDJ/RJSS,https://www.flightradar24.com/data/airports/sdj,38.139721,140.916901
Japan,Shizuoka Airport,FSZ/RJNS,https://www.flightradar24.com/data/airports/fsz,34.796108,138.189407
Japan,Fukushima Airport,FKS/RJSF,https://www.flightradar24.com/data/airports/fks,37.227428,140.430603
Japan,Tajima Airport,TJH/RJBT,https://www.flightradar24.com/data/airports/tjh,35.512798,134.787003
Japan,Takamatsu Airport,TAK/RJOT,https://www.flightradar24.com/data/airports/tak,34.214161,134.015503
Japan,Tanegashima Airport,TNE/RJFG,https://www.flightradar24.com/data/airports/tne,30.605061,130.991196
Japan,Tarama Airport,TRA/RORT,https://www.flightradar24.com/data/airports/tra,24.6539,124.675003
Japan,Tokunoshima Airport,TKN/RJKN,https://www.flightradar24.com/data/airports/tkn,27.83638,128.881195
Japan,Tokushima Airport,TKS/RJOS,https://www.flightradar24.com/data/airports/tks,34.132801,134.606598
Japan,Tokyo Haneda International Airport,HND/RJTT,https://www.flightradar24.com/data/airports/hnd,35.55225,139.779602
Japan,Tokyo Narita International Airport,NRT/RJAA,https://www.flightradar24.com/data/airports/nrt,35.764721,140.386307
Japan,Tottori Airport,TTJ/RJOR,https://www.flightradar24.com/data/airports/ttj,35.53006,134.166504
Japan,Toyama Airport,TOY/RJNT,https://www.flightradar24.com/data/airports/toy,36.648331,137.1875
Japan,Tsushima Airport,TSJ/RJDT,https://www.flightradar24.com/data/airports/tsj,34.284882,129.330505
Japan,Ube Yamaguchi Airport,UBJ/RJDC,https://www.flightradar24.com/data/airports/ubj,33.93,131.278595
Japan,Wajima Noto Airport,NTQ/RJNW,https://www.flightradar24.com/data/airports/ntq,37.293098,136.961853
Japan,Wakkanai Airport,WKJ/RJCW,https://www.flightradar24.com/data/airports/wkj,45.40416,141.800797
Japan,Yakushima Airport,KUM/RJFC,https://www.flightradar24.com/data/airports/kum,30.385559,130.658997
Japan,Yamagata Airport,GAJ/RJSC,https://www.flightradar24.com/data/airports/gaj,38.411888,140.371307
Japan,Yonago Miho Airport,YGJ/RJOH,https://www.flightradar24.com/data/airports/ygj,35.492222,133.236298
Japan,Yonaguni Airport,OGN/ROYN,https://www.flightradar24.com/data/airports/ogn,24.46694,122.977699
Japan,Yoronjima Yoron Airport,RNJ/RORY,https://www.flightradar24.com/data/airports/rnj,27.043961,128.401505
Montserrat,Montserrat John A. Osborne Airport,MNI/TRPM,https://www.flightradar24.com/data/airports/mni,16.791109,-62.193001
Gambia,Banjul International Airport,BJL/GBYD,https://www.flightradar24.com/data/airports/bjl,13.33796,-16.652201
Swaziland,Manzini Matsapha Airport,MTS/FDMS,https://www.flightradar24.com/data/airports/mts,-26.528999,31.30751
Swaziland,Manzini King Mswati III International Airport,SHO/FDSK,https://www.flightradar24.com/data/airports/sho,-26.356667,31.716944
Barbados,Bridgetown Grantley Adams International Airport,BGI/TBPB,https://www.flightradar24.com/data/airports/bgi,13.0746,-59.492401
Burundi,Bujumbura International Airport,BJM/HBBA,https://www.flightradar24.com/data/airports/bjm,-3.32401,29.31851
Armenia,Gyumri Shirak Airport,LWN/UDSG,https://www.flightradar24.com/data/airports/lwn,40.75,43.849998
Armenia,Yerevan Zvartnots International Airport,EVN/UDYZ,https://www.flightradar24.com/data/airports/evn,40.14727,44.395882
Malaysia,Alor Setar Sultan Abdul Halim Airport,AOR/WMKA,https://www.flightradar24.com/data/airports/aor,6.189667,100.398102
Malaysia,Bakelalan Airport,BKM/WBGO,https://www.flightradar24.com/data/airports/bkm,3.988611,115.618797
Malaysia,Bario Airport,BBN/WBGZ,https://www.flightradar24.com/data/airports/bbn,3.736944,115.469398
Malaysia,Bintulu Airport,BTU/WBGB,https://www.flightradar24.com/data/airports/btu,3.12385,113.020401
Malaysia,Ipoh Sultan Azlan Shah Airport,IPH/WMKI,https://www.flightradar24.com/data/airports/iph,4.567972,101.092102
Malaysia,Johor Bahru Senai International Airport,JHB/WMKJ,https://www.flightradar24.com/data/airports/jhb,1.641308,103.669601
Malaysia,Kerteh Airport,KTE/WMKE,https://www.flightradar24.com/data/airports/kte,4.537222,103.426697
Malaysia,Kota Bharu Sultan Ismail Petra Airport,KBR/WMKC,https://www.flightradar24.com/data/airports/kbr,6.16685,102.292999
Malaysia,Kota Kinabalu International Airport,BKI/WBKK,https://www.flightradar24.com/data/airports/bki,5.937208,116.051102
Malaysia,Kuala Lumpur International Airport,KUL/WMKK,https://www.flightradar24.com/data/airports/kul,2.745578,101.7099
Malaysia,Kuala Lumpur Subang Airport,SZB/WMSA,https://www.flightradar24.com/data/airports/szb,3.130583,101.549301
Malaysia,Kuala Terengganu Sultan Mahmud Airport,TGG/WMKN,https://www.flightradar24.com/data/airports/tgg,5.382639,103.103302
Malaysia,Kuantan Sultan Haji Ahmad Shah Airport,KUA/WMKD,https://www.flightradar24.com/data/airports/kua,3.775389,103.209
Cook Islands,Aitutaki Airport,AIT/NCAI,https://www.flightradar24.com/data/airports/ait,-18.8309,-159.764008
Cook Islands,Avarua Rarotonga International Airport,RAR/NCRG,https://www.flightradar24.com/data/airports/rar,-21.2027,-159.804993
Malaysia,Kuching International Airport,KCH/WBGG,https://www.flightradar24.com/data/airports/kch,1.484697,110.346901
Malaysia,Kudat Airport,KUD/WBKT,https://www.flightradar24.com/data/airports/kud,6.924167,116.830803
Malaysia,Labuan Airport,LBU/WBKL,https://www.flightradar24.com/data/airports/lbu,5.300683,115.250099
Malaysia,Lahad Datu Airport,LDU/WBKD,https://www.flightradar24.com/data/airports/ldu,5.032247,118.323997
Malaysia,Langkawi International Airport,LGK/WMKL,https://www.flightradar24.com/data/airports/lgk,6.329728,99.728661
Malaysia,Lawas Airport,LWY/WBGW,https://www.flightradar24.com/data/airports/lwy,4.849167,115.402702
Malaysia,Limbang Airport,LMN/WBGJ,https://www.flightradar24.com/data/airports/lmn,4.808303,115.010399
Malaysia,Long Akah Airport,LKH/WBGL,https://www.flightradar24.com/data/airports/lkh,3.3,114.782997
Malaysia,Long Lellang Airport,LGL/WBGF,https://www.flightradar24.com/data/airports/lgl,3.421,115.153999
Malaysia,Malacca International Airport,MKZ/WMKM,https://www.flightradar24.com/data/airports/mkz,2.263361,102.251503
Netherlands,Amsterdam Schiphol Airport,AMS/EHAM,https://www.flightradar24.com/data/airports/ams,52.308609,4.763889
Netherlands,Bergen op Zoom Woensdrecht Air Base Airport,WOE/EHWO,https://www.flightradar24.com/data/airports/woe,51.4491,4.34203
Netherlands,Bonaire Flamingo International Airport,BON/TNCB,https://www.flightradar24.com/data/airports/bon,12.13104,-68.268501
Netherlands,Den Helder Airport,DHR/EHKD,https://www.flightradar24.com/data/airports/dhr,52.923351,4.780625
Netherlands,Eindhoven Airport,EIN/EHEH,https://www.flightradar24.com/data/airports/ein,51.45013,5.374528
Malaysia,Marudi Airport,MUR/WBGM,https://www.flightradar24.com/data/airports/mur,4.1775,114.321899
Malaysia,Miri Airport,MYY/WBGR,https://www.flightradar24.com/data/airports/myy,4.322014,113.986801
Malaysia,Mukah Airport,MKM/WBGK,https://www.flightradar24.com/data/airports/mkm,2.906944,112.074997
Malaysia,Mulu Airport,MZV/WBMU,https://www.flightradar24.com/data/airports/mzv,4.05,114.800003
Malaysia,Penang International Airport,PEN/WMKP,https://www.flightradar24.com/data/airports/pen,5.297139,100.276802
Malaysia,Sandakan Airport,SDK/WBKS,https://www.flightradar24.com/data/airports/sdk,5.900897,118.059402
Malaysia,Sibu Airport,SBW/WBGS,https://www.flightradar24.com/data/airports/sbw,2.261603,111.985298
Malaysia,Tanjung Manis Airport,TGC/WBTM,https://www.flightradar24.com/data/airports/tgc,2.177778,111.201942
Malaysia,Tawau Airport,TWU/WBKW,https://www.flightradar24.com/data/airports/twu,4.313369,118.121902
Fiji,Castaway Island Airport,CST/NFCS,https://www.flightradar24.com/data/airports/cst,-17.733299,177.126907
Fiji,Kandavu Airport,KDV/NFKD,https://www.flightradar24.com/data/airports/kdv,-19.053968,178.156067
Fiji,Labasa Airport,LBS/NFNL,https://www.flightradar24.com/data/airports/lbs,-16.4667,179.339798
Fiji,Malolo Lailai Airport,PTF/NFFO,https://www.flightradar24.com/data/airports/ptf,-17.777901,177.196701
Netherlands,Enschede Twenthe Airport,ENS/EHTW,https://www.flightradar24.com/data/airports/ens,52.27,6.874167
Netherlands,Groningen Airport Eelde,GRQ/EHGG,https://www.flightradar24.com/data/airports/grq,53.11972,6.579444
Netherlands,Lelystad Airport,LEY/EHLE,https://www.flightradar24.com/data/airports/ley,52.4603,5.52722
Netherlands,Maastricht Aachen Airport,MST/EHBK,https://www.flightradar24.com/data/airports/mst,50.911652,5.770144
Netherlands,Rotterdam The Hague Airport,RTM/EHRD,https://www.flightradar24.com/data/airports/rtm,51.95694,4.437222
Netherlands,Saba Juancho E. Yrausquin Airport,SAB/TNCS,https://www.flightradar24.com/data/airports/sab,17.645,-63.220001
Netherlands,Sint Maarten Princess Juliana International Airport,SXM/TNCM,https://www.flightradar24.com/data/airports/sxm,18.040951,-63.108898
Bolivia,Cobija Capitan Anibal Arab Airport,CIJ/SLCO,https://www.flightradar24.com/data/airports/cij,-11.0404,-68.782898
Bolivia,Cochabamba Jorge Wilstermann International Airport,CBB/SLCB,https://www.flightradar24.com/data/airports/cbb,-17.421,-66.177101
Bolivia,Guayaramerin Airport,GYA/SLGY,https://www.flightradar24.com/data/airports/gya,-10.8216,-65.345802
Bolivia,La Paz El Alto International Airport,LPB/SLLP,https://www.flightradar24.com/data/airports/lpb,-16.5133,-68.1922
Bolivia,Riberalta Airport,RIB/SLRI,https://www.flightradar24.com/data/airports/rib,-11.0105,-66.116669
Fiji,Mana Island Airport,MNF/NFMA,https://www.flightradar24.com/data/airports/mnf,-17.6731,177.098007
Fiji,Matei Taveuni Airport,TVU/NFNM,https://www.flightradar24.com/data/airports/tvu,-16.6905,-179.876007
Fiji,Nadi International Airport,NAN/NFFN,https://www.flightradar24.com/data/airports/nan,-17.755301,177.443298
Haiti,Cap-Haitien International Airport,CAP/MTCH,https://www.flightradar24.com/data/airports/cap,19.732981,-72.194702
Papua New Guinea,Buka Airport,BUA/AYBK,https://www.flightradar24.com/data/airports/bua,-5.42232,154.673004
Bolivia,Rurrenabaque Airport,RBQ/SLRQ,https://www.flightradar24.com/data/airports/rbq,-14.4275,-67.498001
Bolivia,Santa Cruz Viru Viru International Airport,VVI/SLVR,https://www.flightradar24.com/data/airports/vvi,-17.644699,-63.1353
Bolivia,Santa Cruz El Trompillo Airport,SRZ/SLET,https://www.flightradar24.com/data/airports/srz,-17.811501,-63.171398
Bolivia,Sucre Alcantari International Airport,SRE/SLAL,https://www.flightradar24.com/data/airports/sre,-19.246836,-65.149612
Haiti,Les Cayes Airport,CYA/MTCA,https://www.flightradar24.com/data/airports/cya,18.271099,-73.7883
Haiti,Port-au-Prince Toussaint Louverture International Airport,PAP/MTPP,https://www.flightradar24.com/data/airports/pap,18.58005,-72.292503
Egypt,Abu Simbel Airport,ABS/HEBL,https://www.flightradar24.com/data/airports/abs,22.37595,31.611719
Egypt,Alexandria Borg El Arab Airport,HBE/HEBA,https://www.flightradar24.com/data/airports/hbe,30.91766,29.6964
Egypt,Assiut Airport,ATZ/HEAT,https://www.flightradar24.com/data/airports/atz,27.046499,31.01198
Egypt,Aswan International Airport,ASW/HESN,https://www.flightradar24.com/data/airports/asw,23.96435,32.819969
Egypt,Cairo International Airport,CAI/HECA,https://www.flightradar24.com/data/airports/cai,30.121941,31.40555
Egypt,Giza Sphinx International Airport,SPX/HESX,https://www.flightradar24.com/data/airports/spx,30.109722,30.894444
Egypt,Hurghada International Airport,HRG/HEGN,https://www.flightradar24.com/data/airports/hrg,27.17831,33.799431
Papua New Guinea,Daru Airport,DAU/AYDU,https://www.flightradar24.com/data/airports/dau,-9.08676,143.207993
Papua New Guinea,Goroka Airport,GKA/AYGA,https://www.flightradar24.com/data/airports/gka,-6.08168,145.3918
Papua New Guinea,Gurney Airport,GUR/AYGN,https://www.flightradar24.com/data/airports/gur,-10.3115,150.334
Papua New Guinea,Hoskins,HKN/AYHK,https://www.flightradar24.com/data/airports/hkn,-5.46216,150.404907
Papua New Guinea,Karimui Airport,KMR/AYRI,https://www.flightradar24.com/data/airports/kmr,-6.4921,144.822998
Papua New Guinea,Kavieng Airport,KVG/AYKV,https://www.flightradar24.com/data/airports/kvg,-2.5794,150.807999
Papua New Guinea,Kerema Airport,KMA/AYKM,https://www.flightradar24.com/data/airports/kma,-7.96361,145.770996
Papua New Guinea,Komaio Airport,KCJ/AYOQ,https://www.flightradar24.com/data/airports/kcj,-7.2714,143.5952
Papua New Guinea,Komo Airport,KOM/AYXM,https://www.flightradar24.com/data/airports/kom,-6.0682,142.859802
Papua New Guinea,Lae Nadzab Airport,LAE/AYNZ,https://www.flightradar24.com/data/airports/lae,-6.56982,146.726196
Papua New Guinea,Lihir Island Kunaye Airport,LNV/AYKY,https://www.flightradar24.com/data/airports/lnv,-3.04,152.619995
Papua New Guinea,Lorengau Momote Airport,MAS/AYMO,https://www.flightradar24.com/data/airports/mas,-2.06189,147.423996
Papua New Guinea,Madang Airport,MAG/AYMD,https://www.flightradar24.com/data/airports/mag,-5.20708,145.788696
Papua New Guinea,Moro Airport,MXH/AYMR,https://www.flightradar24.com/data/airports/mxh,-6.36333,143.238007
Papua New Guinea,Mount Hagen Airport,HGU/AYMH,https://www.flightradar24.com/data/airports/hgu,-5.82678,144.295807
Papua New Guinea,Popondetta Girua Airport,PNP/AYGR,https://www.flightradar24.com/data/airports/pnp,-8.80454,148.309006
Papua New Guinea,Port Moresby Jacksons International Airport,POM/AYPY,https://www.flightradar24.com/data/airports/pom,-9.44338,147.220001
Bolivia,Tarija Airport,TJA/SLTJ,https://www.flightradar24.com/data/airports/tja,-21.5557,-64.701302
Bolivia,Trinidad Teniente Jorge Henrich Arauz Airport,TDD/SLTR,https://www.flightradar24.com/data/airports/tdd,-14.8187,-64.917999
Bolivia,Uyuni Joya Andina Airport,UYU/SLUY,https://www.flightradar24.com/data/airports/uyu,-20.459999,-66.830002
Serbia,Belgrade Nikola Tesla Airport,BEG/LYBE,https://www.flightradar24.com/data/airports/beg,44.818439,20.30913
Serbia,Nis Constantine the Great Airport,INI/LYNI,https://www.flightradar24.com/data/airports/ini,43.33728,21.85372
Egypt,Luxor International Airport,LXR/HELX,https://www.flightradar24.com/data/airports/lxr,25.671021,32.706581
Egypt,Marsa Alam International Airport,RMF/HEMA,https://www.flightradar24.com/data/airports/rmf,25.55711,34.58371
Egypt,Marsa Matruh International Airport,MUH/HEMM,https://www.flightradar24.com/data/airports/muh,31.32535,27.22168
Egypt,Port Said Airport,PSD/HEPS,https://www.flightradar24.com/data/airports/psd,31.27944,32.240002
Egypt,Sharm el-Sheikh International Airport,SSH/HESH,https://www.flightradar24.com/data/airports/ssh,27.97728,34.394951
Egypt,Sohag International Airport,HMB/HEMK,https://www.flightradar24.com/data/airports/hmb,26.339918,31.73933
Mexico,Acapulco International Airport,ACA/MMAA,https://www.flightradar24.com/data/airports/aca,16.757059,-99.753899
Mexico,Aguascalientes International Airport,AGU/MMAS,https://www.flightradar24.com/data/airports/agu,21.705549,-102.317001
Papua New Guinea,Rabaul Airport,RAB/AYTK,https://www.flightradar24.com/data/airports/rab,-4.34045,152.379593
Papua New Guinea,Vanimo Airport,VAI/AYVN,https://www.flightradar24.com/data/airports/vai,-2.69717,141.302002
Papua New Guinea,Wewak Airport,WWK/AYWK,https://www.flightradar24.com/data/airports/wwk,-3.58382,143.669098
Fiji,Rotuma Airport,RTA/NFNR,https://www.flightradar24.com/data/airports/rta,-12.4825,177.071106
Fiji,Savusavu Airport,SVU/NFNS,https://www.flightradar24.com/data/airports/svu,-16.8027,179.3405
Fiji,Nausori International Airport,SUV/NFNA,https://www.flightradar24.com/data/airports/suv,-18.0432,178.559204
Fiji,Yasawa Island Airport,YAS/NFSW,https://www.flightradar24.com/data/airports/yas,-16.7589,177.544998
Mexico,Cabo San Lucas International Airport,CSL/MMSL,https://www.flightradar24.com/data/airports/csl,22.947701,-109.936996
Mexico,Campeche International Airport,CPE/MMCP,https://www.flightradar24.com/data/airports/cpe,19.81679,-90.500298
Mexico,Cancun International Airport,CUN/MMUN,https://www.flightradar24.com/data/airports/cun,21.03652,-86.876999
Mexico,Chetumal International Airport,CTM/MMCM,https://www.flightradar24.com/data/airports/ctm,18.50466,-88.326797
Mexico,Chihuahua International Airport,CUU/MMCU,https://www.flightradar24.com/data/airports/cuu,28.702869,-105.963997
Mexico,Ciudad del Carmen International Airport,CME/MMCE,https://www.flightradar24.com/data/airports/cme,18.65373,-91.799004
Mexico,Ciudad Juarez International Airport,CJS/MMCS,https://www.flightradar24.com/data/airports/cjs,31.636129,-106.428001
Mexico,Ciudad Obregon International Airport,CEN/MMCN,https://www.flightradar24.com/data/airports/cen,27.39263,-109.833
Mexico,Ciudad Victoria International Airport,CVM/MMCV,https://www.flightradar24.com/data/airports/cvm,23.703329,-98.956398
Mexico,Colima Airport,CLQ/MMIA,https://www.flightradar24.com/data/airports/clq,19.27701,-103.577003
Mexico,Cozumel International Airport,CZM/MMCZ,https://www.flightradar24.com/data/airports/czm,20.5224,-86.925598
Mexico,Culiacan International Airport,CUL/MMCL,https://www.flightradar24.com/data/airports/cul,24.76454,-107.473999
Mexico,Durango International Airport,DGO/MMDO,https://www.flightradar24.com/data/airports/dgo,24.124189,-104.528
Mexico,El Lencero Jalapa Airport,JAL/MMJA,https://www.flightradar24.com/data/airports/jal,19.472221,-96.781944
Mexico,Ensenada Airport,ESE/MMES,https://www.flightradar24.com/data/airports/ese,31.79528,-116.601997
Mexico,Guadalajara International Airport,GDL/MMGL,https://www.flightradar24.com/data/airports/gdl,20.521799,-103.310997
Mexico,Guaymas International Airport,GYM/MMGM,https://www.flightradar24.com/data/airports/gym,27.968981,-110.925003
Mexico,Hermosillo International Airport,HMO/MMHO,https://www.flightradar24.com/data/airports/hmo,29.09585,-111.046997
Mexico,Huatulco International Airport,HUX/MMBT,https://www.flightradar24.com/data/airports/hux,15.77531,-96.262497
Mexico,Ixtepec Airport,IZT/MMIT,https://www.flightradar24.com/data/airports/izt,16.449301,-95.093697
Mexico,La Paz International Airport,LAP/MMLP,https://www.flightradar24.com/data/airports/lap,24.072689,-110.362
Mexico,Lazaro Cardenas Airport,LZC/MMLC,https://www.flightradar24.com/data/airports/lzc,18.00173,-102.220001
Mexico,Loreto International Airport,LTO/MMLT,https://www.flightradar24.com/data/airports/lto,25.989189,-111.348
Mexico,Los Mochis International Airport,LMM/MMLM,https://www.flightradar24.com/data/airports/lmm,25.68519,-109.080002
Mexico,Manzanillo Playa de Oro International Airport,ZLO/MMZO,https://www.flightradar24.com/data/airports/zlo,19.14477,-104.557999
Chile,Antofagasta Cerro Moreno International Airport,ANF/SCFA,https://www.flightradar24.com/data/airports/anf,-23.444401,-70.445099
Chile,Arica Chacalluta International Airport,ARI/SCAR,https://www.flightradar24.com/data/airports/ari,-18.348499,-70.338699
Chile,Balmaceda Airport,BBA/SCBA,https://www.flightradar24.com/data/airports/bba,-45.916,-71.6894
Chile,Calama El Loa Airport,CJC/SCCF,https://www.flightradar24.com/data/airports/cjc,-22.4981,-68.903503
Chile,Castro Mocopulli Airport,MHC/SCPQ,https://www.flightradar24.com/data/airports/mhc,-42.346111,-73.71389
Chile,Concepcion Carriel Sur International Airport,CCP/SCIE,https://www.flightradar24.com/data/airports/ccp,-36.772598,-73.063103
Chile,Copiapo Desierto de Atacama Airport,CPO/SCAT,https://www.flightradar24.com/data/airports/cpo,-27.261248,-70.779221
Chile,Iquique Diego Aracena International Airport,IQQ/SCDA,https://www.flightradar24.com/data/airports/iqq,-20.5352,-70.181198
Chile,La Serena La Florida Airport,LSC/SCSE,https://www.flightradar24.com/data/airports/lsc,-29.916201,-71.199501
Chile,Mataveri International Airport,IPC/SCIP,https://www.flightradar24.com/data/airports/ipc,-27.1647,-109.420998
Chile,Osorno Airport,ZOS/SCJO,https://www.flightradar24.com/data/airports/zos,-40.611198,-73.060997
Virgin Islands, Us,St. Croix Henry E. Rohlsen Airport,STX/TISX,https://www.flightradar24.com/data/airports/stx,17.70155,-64.801697
Virgin Islands, Us,St. Thomas Cyril E. King Airport,STT/TIST,https://www.flightradar24.com/data/airports/stt,18.337299,-64.973297
Mexico,Matamoros International Airport,MAM/MMMA,https://www.flightradar24.com/data/airports/mam,25.76989,-97.525299
Mexico,Mazatlan International Airport,MZT/MMMZ,https://www.flightradar24.com/data/airports/mzt,23.16135,-106.265999
